File Path,Category,Header Name,Documentation Status,Primary Purpose,Dependencies,Complexity Level,Verification Status,Notes
include/xieite/trait/get_member_ptr_class.hpp,trait,get_member_ptr_class.hpp,Completed,Type introspection and property extraction utility,"type_id.hpp, rm_cvref.hpp, template specialization patterns",High,Verified,Documented in concepts.md - Type Introspection Utilities section
include/xieite/trait/get_ptr.hpp,trait,get_ptr.hpp,Completed,Type introspection and property extraction utility,"type_id.hpp, rm_cvref.hpp, template specialization patterns",High,Verified,Documented in concepts.md - Type Introspection Utilities section
include/xieite/trait/has_brace_ctor.hpp,trait,has_brace_ctor.hpp,Documented,Concept for brace constructor capability,None,Medium,Verified,Requires expression for aggregate initialization
include/xieite/trait/has_cp_assign.hpp,trait,has_cp_assign.hpp,Documented,Concept for copy assignment capability,<type_traits>,Low,Verified,Wrapper for std::is_copy_assignable_v
include/xieite/trait/has_cp_ctor.hpp,trait,has_cp_ctor.hpp,Documented,Concept for copy constructor capability,<type_traits>,Low,Verified,Wrapper for std::is_copy_constructible_v
include/xieite/trait/has_ctor.hpp,trait,has_ctor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_default_ctor.hpp,trait,has_default_ctor.hpp,Documented,Concept for default constructor capability,<type_traits>,Low,Verified,Wrapper for std::is_default_constructible_v
include/xieite/trait/has_dtor.hpp,trait,has_dtor.hpp,Documented,Concept for destructor capability,<type_traits>,Low,Verified,Wrapper for std::is_destructible_v
include/xieite/trait/has_mv_assign.hpp,trait,has_mv_assign.hpp,Documented,Concept for move assignment capability,<type_traits>,Low,Verified,Wrapper for std::is_move_assignable_v
include/xieite/trait/has_mv_ctor.hpp,trait,has_mv_ctor.hpp,Documented,Concept for move constructor capability,<type_traits>,Low,Verified,Wrapper for std::is_move_constructible_v
include/xieite/trait/has_noex_assign.hpp,trait,has_noex_assign.hpp,Completed,Nothrow assignable concept,is_nothrow_assignable_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_brace_ctor.hpp,trait,has_noex_brace_ctor.hpp,Completed,Nothrow brace constructible concept,requires noexcept,Medium,Verified,Custom requires with noexcept check for aggregate init
include/xieite/trait/has_noex_cp_assign.hpp,trait,has_noex_cp_assign.hpp,Completed,Nothrow copy assignable concept,is_nothrow_copy_assignable_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_cp_ctor.hpp,trait,has_noex_cp_ctor.hpp,Completed,Nothrow copy constructible concept,is_nothrow_copy_constructible_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_ctor.hpp,trait,has_noex_ctor.hpp,Completed,Nothrow constructible concept,is_nothrow_constructible_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_default_ctor.hpp,trait,has_noex_default_ctor.hpp,Completed,Nothrow default constructible concept,is_nothrow_default_constructible_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_dtor.hpp,trait,has_noex_dtor.hpp,Completed,Nothrow destructible concept,is_nothrow_destructible_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_mv_assign.hpp,trait,has_noex_mv_assign.hpp,Completed,Nothrow move assignable concept,is_nothrow_move_assignable_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_noex_mv_ctor.hpp,trait,has_noex_mv_ctor.hpp,Completed,Nothrow move constructible concept,is_nothrow_move_constructible_v,Low,Verified,Wrapper around std library trait
include/xieite/trait/has_trivial_assign.hpp,trait,has_trivial_assign.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_cp.hpp,trait,has_trivial_cp.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_cp_assign.hpp,trait,has_trivial_cp_assign.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_cp_ctor.hpp,trait,has_trivial_cp_ctor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_ctor.hpp,trait,has_trivial_ctor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_default_ctor.hpp,trait,has_trivial_default_ctor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_dtor.hpp,trait,has_trivial_dtor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_mv_assign.hpp,trait,has_trivial_mv_assign.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_trivial_mv_ctor.hpp,trait,has_trivial_mv_ctor.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_unique_obj_repr.hpp,trait,has_unique_obj_repr.hpp,Completed,Concept wrapper for type capability detection,<type_traits> standard library traits,Low,Verified,Documented in concepts.md - Standard Layout and Triviality section
include/xieite/trait/has_virtual_dtor.hpp,trait,has_virtual_dtor.hpp,Completed,Virtual destructor detection concept,has_virtual_destructor_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_abstract.hpp,trait,is_abstract.hpp,Completed,Abstract class detection concept,is_abstract_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_aggregate.hpp,trait,is_aggregate.hpp,Completed,Aggregate type detection concept,is_aggregate_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_arith.hpp,trait,is_arith.hpp,Completed,Arithmetic type concept (integral or floating),integral floating_point,Low,Verified,Composition of std integral and floating_point concepts
include/xieite/trait/is_array.hpp,trait,is_array.hpp,Completed,Array type detection concept,is_array_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_assign_to.hpp,trait,is_assign_to.hpp,Completed,Assignment capability concept,assignable_from,Low,Verified,Reverse of std::assignable_from
include/xieite/trait/is_base.hpp,trait,is_base.hpp,Completed,Base class relationship (reverse of derived_from),derived_from,Low,Verified,Reverse parameter order of std::derived_from
include/xieite/trait/is_base_any.hpp,trait,is_base_any.hpp,Completed,Base class relationship with any type,is_base,Low,Verified,Variadic fold expression using is_base
include/xieite/trait/is_bidirect_range.hpp,trait,is_bidirect_range.hpp,Completed,Bidirectional range with value type constraint,ranges is_satisfied,Medium,Verified,Extends std::bidirectional_range with lambda predicate
include/xieite/trait/is_bitset_ref.hpp,trait,is_bitset_ref.hpp,Completed,Bitset reference proxy detection,requires expressions,Medium,Verified,Complex requires clause for std::bitset<>::reference
include/xieite/trait/is_bool_testable.hpp,trait,is_bool_testable.hpp,Documented,Concept for boolean testable types (C++20 requirement),pp/fwd.hpp,Medium,Verified,Advanced requires expression for boolean conversion and negation
include/xieite/trait/is_borrowed_range.hpp,trait,is_borrowed_range.hpp,Completed,Borrowed range with value type constraint,borrowed_range is_satisfied,Medium,Verified,Extends std::borrowed_range with lambda predicate
include/xieite/trait/is_bounded_array.hpp,trait,is_bounded_array.hpp,Completed,Bounded array with optional length constraint,is_bounded_array_v type_id lambda,High,Verified,Complex ternary with length-specific array matching
include/xieite/trait/is_c.hpp,trait,is_c.hpp,Completed,Const qualification detection (reference-aware),is_const_v rm_ref,Medium,Verified,Strips references before checking const qualification
include/xieite/trait/is_c_referent.hpp,trait,is_c_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns,High,Verified,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_char.hpp,trait,is_char.hpp,Documented,Concept for any character type,<type_traits>,Low,Verified,"All char types including char8_t, char16_t, char32_t"
include/xieite/trait/is_class.hpp,trait,is_class.hpp,Completed,Class type detection concept,is_class_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_clock.hpp,trait,is_clock.hpp,Completed,C++20 clock concept wrapper,chrono::is_clock_v,Low,Verified,Concept wrapper for std::chrono::is_clock_v
include/xieite/trait/is_clref.hpp,trait,is_clref.hpp,Completed,Const lvalue reference detection,is_c is_lref,Low,Verified,Composition of const and lvalue reference concepts
include/xieite/trait/is_common_range.hpp,trait,is_common_range.hpp,Completed,Common range with value type constraint,common_range is_satisfied,Medium,Verified,Extends std::common_range with lambda predicate
include/xieite/trait/is_complete.hpp,trait,is_complete.hpp,Completed,Complete type detection using sizeof,requires lambda sizeof,High,Verified,Complex lambda pattern for complete type checking
include/xieite/trait/is_contig_range.hpp,trait,is_contig_range.hpp,Completed,Contiguous range with value type constraint,contiguous_range is_satisfied,Medium,Verified,Extends std::contiguous_range with lambda predicate
include/xieite/trait/is_conv_from.hpp,trait,is_conv_from.hpp,Completed,Convertible from multiple types concept,convertible_to fold,Medium,Verified,Variadic fold expression using std::convertible_to
include/xieite/trait/is_conv_from_any.hpp,trait,is_conv_from_any.hpp,Documented,Concept for types convertible from any of multiple source types,<concepts>,Medium,Verified,Variadic OR fold expression with std::convertible_to
include/xieite/trait/is_conv_to.hpp,trait,is_conv_to.hpp,Documented,Concept for types convertible to multiple target types,<concepts>,Medium,Verified,Variadic fold expression with std::convertible_to
include/xieite/trait/is_conv_to_any.hpp,trait,is_conv_to_any.hpp,Documented,Concept for types convertible to any of multiple target types,<concepts>,Medium,Verified,Variadic OR fold expression with std::convertible_to
include/xieite/trait/is_cref.hpp,trait,is_cref.hpp,Completed,Const reference (any reference) detection,is_c is_ref,Low,Verified,Composition of const and any reference concepts
include/xieite/trait/is_crref.hpp,trait,is_crref.hpp,Completed,Const rvalue reference detection,is_c is_rref,Low,Verified,Composition of const and rvalue reference concepts
include/xieite/trait/is_cv.hpp,trait,is_cv.hpp,Completed,Both const and volatile qualification detection,is_c is_v,Medium,Verified,Composition of const and volatile concepts
include/xieite/trait/is_cvlref.hpp,trait,is_cvlref.hpp,Completed,Const volatile lvalue reference detection,is_cv is_lref,Medium,Verified,Combined CV and lvalue reference concept
include/xieite/trait/is_cvref.hpp,trait,is_cvref.hpp,Completed,Any const volatile reference detection,is_cvlref is_cvrref,Medium,Verified,Disjunction of CV lvalue and rvalue reference concepts
include/xieite/trait/is_cvrref.hpp,trait,is_cvrref.hpp,Completed,Const volatile rvalue reference detection,is_cv is_rref,Medium,Verified,Combined CV and rvalue reference concept
include/xieite/trait/is_decayed.hpp,trait,is_decayed.hpp,Completed,Decayed type detection concept,same_as decay_t,Medium,Verified,Checks if type equals its decayed form
include/xieite/trait/is_derivable.hpp,trait,is_derivable.hpp,Completed,Type can be used as base class (not final),is_final_v is_class_v,Medium,Verified,Negation of final with class type requirement
include/xieite/trait/is_derived_from.hpp,trait,is_derived_from.hpp,Completed,Derived from multiple base classes concept,derived_from fold,Medium,Verified,Variadic fold expression using std::derived_from
include/xieite/trait/is_derived_from_any.hpp,trait,is_derived_from_any.hpp,Completed,Derived from any of given base classes,derived_from fold,Medium,Verified,Disjunctive fold using std::derived_from
include/xieite/trait/is_dissatisfied.hpp,trait,is_dissatisfied.hpp,Completed,Negated satisfaction concept for constraint testing,is_satisfied.hpp,Low,Verified,Documented in concepts.md - Satisfaction Concepts section
include/xieite/trait/is_dissatisfied_all.hpp,trait,is_dissatisfied_all.hpp,Completed,Negated satisfaction concept for constraint testing,is_satisfied_all.hpp,Low,Verified,Documented in concepts.md - Satisfaction Concepts section
include/xieite/trait/is_dissatisfied_any.hpp,trait,is_dissatisfied_any.hpp,Completed,Negated satisfaction concept for constraint testing,is_satisfied_any.hpp,Low,Verified,Documented in concepts.md - Satisfaction Concepts section
include/xieite/trait/is_dissatisfies.hpp,trait,is_dissatisfies.hpp,Completed,Dissatisfies any of given predicates,is_satisfies_any negation,Medium,Verified,Negation of is_satisfies_any concept
include/xieite/trait/is_dissatisfies_any.hpp,trait,is_dissatisfies_any.hpp,Completed,Dissatisfies all of given predicates,is_satisfies negation,Medium,Verified,Negation of is_satisfies concept
include/xieite/trait/is_duration.hpp,trait,is_duration.hpp,Completed,std::chrono::duration detection with validation,type_id lambda is_arith is_ratio rm_cv,High,Verified,Complex template specialization matching using type_id pattern
include/xieite/trait/is_empty.hpp,trait,is_empty.hpp,Completed,Empty class detection concept,is_empty_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_enum.hpp,trait,is_enum.hpp,Completed,Basic enum detection concept,is_enum_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_enum_value.hpp,trait,is_enum_value.hpp,Completed,Enum value detection for non-type parameters,is_enum decltype,Medium,Verified,Checks if non-type template parameter is enum value
include/xieite/trait/is_final.hpp,trait,is_final.hpp,Completed,Final class detection concept,is_final_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_fn.hpp,trait,is_fn.hpp,Completed,Function type detection concept,is_function_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_fundamental.hpp,trait,is_fundamental.hpp,Documented,Type classification concept,None,Low,Verified,Basic concept wrapper around std::is_fundamental_v
include/xieite/trait/is_fwd_range.hpp,trait,is_fwd_range.hpp,Completed,Forward range with value type constraint,forward_range is_satisfied,Medium,Verified,Extends std::forward_range with lambda predicate
include/xieite/trait/is_fwd_sized_range.hpp,trait,is_fwd_sized_range.hpp,Documented,Enhanced range concept,std::ranges;is_satisfied,Medium,Verified,Forward range with size and custom value type constraints
include/xieite/trait/is_hashable.hpp,trait,is_hashable.hpp,Documented,Hash detection concept,is_invoc,Medium,Verified,Detects types compatible with hash functions
include/xieite/trait/is_hasher.hpp,trait,is_hasher.hpp,Documented,Hash function concept,is_invoc,Medium,Verified,Detects valid hash function objects
include/xieite/trait/is_input_range.hpp,trait,is_input_range.hpp,Documented,Concept for input iterator range,<ranges>,Low,Verified,Wrapper for std::ranges::input_range
include/xieite/trait/is_input_sized_range.hpp,trait,is_input_sized_range.hpp,Documented,Enhanced range concept,std::ranges;is_satisfied,Medium,Verified,Input range with size and custom value type constraints
include/xieite/trait/is_int.hpp,trait,is_int.hpp,Completed,Integer type concept (integral excluding bool),integral same_as remove_cv_t,Medium,Verified,Integral concept with bool exclusion
include/xieite/trait/is_invoc.hpp,trait,is_invoc.hpp,Completed,Invocable with specific signature,is_invocable_r_v type_id lambda,High,Verified,Complex lambda with signature parsing using type_id
include/xieite/trait/is_istream.hpp,trait,is_istream.hpp,Documented,Stream type concept,None,Low,Verified,Detects input stream types and derived classes
include/xieite/trait/is_linear2d.hpp,trait,is_linear2d.hpp,Documented,Geometric type concept,is_arith;is_same_any,Medium,Verified,Detects 2D linear geometric types (line/ray/segment)
include/xieite/trait/is_lref.hpp,trait,is_lref.hpp,Completed,Lvalue reference detection concept,is_lvalue_reference_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_lref_referent.hpp,trait,is_lref_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns," template specialization patterns",High,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_member_fn_ptr.hpp,trait,is_member_fn_ptr.hpp,Completed,Member function pointer detection,is_member_function_pointer_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_member_obj_ptr.hpp,trait,is_member_obj_ptr.hpp,Completed,Member object pointer detection,is_member_object_pointer_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_narrow_char.hpp,trait,is_narrow_char.hpp,Documented,Character type concept,is_ordinary_char;rm_cv,Low,Verified,Enhanced narrow character detection including char8_t
include/xieite/trait/is_noex_bool_testable.hpp,trait,is_noex_bool_testable.hpp,Documented,Noexcept concept,None,Medium,Verified,Detects noexcept boolean testable types with complex requirements
include/xieite/trait/is_noex_conv.hpp,trait,is_noex_conv.hpp,Documented,Noexcept concept,std::type_traits,Medium,Verified,Detects noexcept convertible types with variadic targets
include/xieite/trait/is_noex_conv_any.hpp,trait,is_noex_conv_any.hpp,Documented,Noexcept concept,is_noex_conv,Low,Verified,Detects noexcept conversion to any of the specified types
include/xieite/trait/is_noex_conv_from.hpp,trait,is_noex_conv_from.hpp,Documented,Noexcept concept,is_noex_conv,Low,Verified,Detects noexcept conversion from multiple source types
include/xieite/trait/is_noex_conv_from_any.hpp,trait,is_noex_conv_from_any.hpp,Documented,Noexcept concept,is_noex_conv_from,Low,Verified,Detects noexcept conversion from any of multiple types
include/xieite/trait/is_noex_invoc.hpp,trait,is_noex_invoc.hpp,Completed,Nothrow invocable with specific signature,is_nothrow_invocable_r_v type_id lambda,High,Verified,Complex lambda with signature parsing using type_id
include/xieite/trait/is_noex_iter.hpp,trait,is_noex_iter.hpp,Documented,Advanced noexcept concept,Multiple dependencies,Very High,Verified,Comprehensive noexcept iterator with exhaustive operation verification
include/xieite/trait/is_noex_range.hpp,trait,is_noex_range.hpp,Documented,Noexcept range concept,std::ranges,Medium,Verified,Detects ranges with noexcept iteration guarantees
include/xieite/trait/is_noex_referent.hpp,trait,is_noex_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns," template specialization patterns",High,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_noex_sentinel.hpp,trait,is_noex_sentinel.hpp,Documented,Noexcept sentinel concept,std::ranges,Medium,Verified,Detects sentinels with noexcept comparison operations
include/xieite/trait/is_noex_swap.hpp,trait,is_noex_swap.hpp,Documented,Noexcept concept,std::type_traits,Low,Verified,Simple wrapper around std::is_nothrow_swappable_v
include/xieite/trait/is_noex_swap_with.hpp,trait,is_noex_swap_with.hpp,Documented,Noexcept concept,std::type_traits,Low,Verified,Detects noexcept swappable with specific type
include/xieite/trait/is_nullptr.hpp,trait,is_nullptr.hpp,Completed,Null pointer type detection concept,is_null_pointer_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_numeric.hpp,trait,is_numeric.hpp,Completed,Numeric type concept (arithmetic excluding bool),is_arith same_as remove_cv_t,Medium,Verified,Arithmetic concept with bool exclusion
include/xieite/trait/is_obj.hpp,trait,is_obj.hpp,Documented,Type classification concept,std::type_traits,Low,Verified,Simple wrapper around std::is_object_v
include/xieite/trait/is_order.hpp,trait,is_order.hpp,Documented,C++20 ordering concept,is_same_any,Low,Verified,Detects C++20 comparison ordering types
include/xieite/trait/is_ordinary_char.hpp,trait,is_ordinary_char.hpp,Documented,Character type concept,is_same_any;rm_cv,Low,Verified,Detects the three ordinary character types excluding extended chars
include/xieite/trait/is_ostream.hpp,trait,is_ostream.hpp,Documented,Stream type concept,None,Low,Verified,Detects output stream types and derived classes
include/xieite/trait/is_pair_like.hpp,trait,is_pair_like.hpp,Documented,Structure concept,is_tuple_like;arity,Medium,Verified,Detects pair-like types with exactly 2 elements for structured binding
include/xieite/trait/is_polymorphic.hpp,trait,is_polymorphic.hpp,Completed,Polymorphic class detection concept,is_polymorphic_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_ptr.hpp,trait,is_ptr.hpp,Completed,Pointer detection with optional depth parameter,is_pointer_v rm_ptr depth,High,Verified,Advanced pointer detection with configurable indirection levels
include/xieite/trait/is_ptr_interconv_base.hpp,trait,is_ptr_interconv_base.hpp,Documented,C++20 pointer concept,std::type_traits,Low,Verified,Detects pointer interconvertible base relationship
include/xieite/trait/is_ptr_interconv_derived.hpp,trait,is_ptr_interconv_derived.hpp,Documented,C++20 pointer concept,std::type_traits,Low,Verified,Detects pointer interconvertible derived relationship
include/xieite/trait/is_random_access_range.hpp,trait,is_random_access_range.hpp,Documented,,,,,
include/xieite/trait/is_range.hpp,trait,is_range.hpp,Completed,Range with value type constraint,ranges is_satisfied,Medium,Verified,Extends std::ranges::range with lambda predicate
include/xieite/trait/is_ratio.hpp,trait,is_ratio.hpp,Documented,Standard library concept,type_id;rm_cv,Medium,Verified,Detects std::ratio types using sophisticated template matching
include/xieite/trait/is_read_only_range.hpp,trait,is_read_only_range.hpp,Documented,Range concept,std::ranges,Medium,Verified,Detects ranges with read-only elements
include/xieite/trait/is_ref.hpp,trait,is_ref.hpp,Completed,Any reference type detection,is_lref is_rref,Low,Verified,Disjunction of lvalue and rvalue reference concepts
include/xieite/trait/is_ref_conv_from_tmp.hpp,trait,is_ref_conv_from_tmp.hpp,Documented,C++23 reference concept,std::type_traits,Medium,Verified,Detects reference conversion from temporaries
include/xieite/trait/is_ref_ctor_from_tmp.hpp,trait,is_ref_ctor_from_tmp.hpp,Documented,C++23 reference concept,std::type_traits,Medium,Verified,Detects reference construction from temporaries
include/xieite/trait/is_ref_referent.hpp,trait,is_ref_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns,High,Verified,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_ref_to.hpp,trait,is_ref_to.hpp,Documented,Reference concept,rm_ref,Low,Verified,Detects reference to specific type
include/xieite/trait/is_rref.hpp,trait,is_rref.hpp,Completed,Rvalue reference detection concept,is_rvalue_reference_v,Low,Verified,Concept wrapper around std library trait
include/xieite/trait/is_rref_referent.hpp,trait,is_rref_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns,High,Verified,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_same.hpp,trait,is_same.hpp,Documented,Type comparison concept,None,Low,Verified,C++20 concept wrapper around std::same_as
include/xieite/trait/is_same_any.hpp,trait,is_same_any.hpp,Documented,Variadic comparison concept,std::concepts,Medium,Verified,Detects same type as any of multiple candidates
include/xieite/trait/is_satisfied.hpp,trait,is_satisfied.hpp,Completed,Universal lambda predicate satisfaction checker,requires,Medium,Verified,Core utility for range value type constraints
include/xieite/trait/is_satisfied_all.hpp,trait,is_satisfied_all.hpp,Documented,Satisfaction concept,is_satisfied,Low,Verified,Universal quantification over satisfaction predicate
include/xieite/trait/is_satisfied_any.hpp,trait,is_satisfied_any.hpp,Documented,Satisfaction concept,is_satisfied,Low,Verified,Existential quantification over satisfaction predicate
include/xieite/trait/is_satisfies.hpp,trait,is_satisfies.hpp,Documented,Satisfaction concept,None,Low,Verified,Basic satisfaction predicate evaluation
include/xieite/trait/is_satisfies_any.hpp,trait,is_satisfies_any.hpp,Completed,Satisfies any of given predicates,is_satisfied fold,Medium,Verified,Disjunctive fold using is_satisfied concept
include/xieite/trait/is_scalar.hpp,trait,is_scalar.hpp,Documented,Type classification concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_scalar_v
include/xieite/trait/is_scoped_enum.hpp,trait,is_scoped_enum.hpp,Completed,Scoped enum (enum class) detection,is_enum is_convertible_v underlying_type_t,Medium,Verified,Enum that is not convertible to underlying type
include/xieite/trait/is_sized_range.hpp,trait,is_sized_range.hpp,Completed,Sized range with value type constraint,ranges is_satisfied,Medium,Verified,Extends std::sized_range with lambda predicate
include/xieite/trait/is_special.hpp,trait,is_special.hpp,Completed,Template specialization detection,type_id rm_cv requires,High,Verified,Complex requires with lambda and type_id - implements std::specialization_of
include/xieite/trait/is_special_any.hpp,trait,is_special_any.hpp,Documented,Advanced detection concept,Multiple,Medium,Verified,Detects special types from multiple categories
include/xieite/trait/is_std_layout.hpp,trait,is_std_layout.hpp,Documented,Layout concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_standard_layout_v
include/xieite/trait/is_stream.hpp,trait,is_stream.hpp,Completed,Stream type detection,is_istream is_ostream,Low,Verified,Disjunction of input and output stream concepts
include/xieite/trait/is_streamable_in.hpp,trait,is_streamable_in.hpp,Completed,Input stream compatibility,requires istream,Medium,Verified,Checks if type supports operator>> with istream
include/xieite/trait/is_streamable_out.hpp,trait,is_streamable_out.hpp,Completed,Output stream compatibility,requires ostream,Medium,Verified,Checks if type supports operator<< with ostream
include/xieite/trait/is_swappable.hpp,trait,is_swappable.hpp,Documented,Swappable concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_swappable_v
include/xieite/trait/is_swappable_with.hpp,trait,is_swappable_with.hpp,Documented,Swappable concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_swappable_with_v
include/xieite/trait/is_template.hpp,trait,is_template.hpp,Completed,Template specialization for all types,is_special fold,Medium,Verified,Fold expression using is_special
include/xieite/trait/is_template_any.hpp,trait,is_template_any.hpp,Completed,Template specialization for any type,is_template fold,Medium,Verified,Disjunctive fold using is_template
include/xieite/trait/is_tuple_like.hpp,trait,is_tuple_like.hpp,Documented,Structure concept,Multiple,Medium,Verified,Detects tuple-like types supporting structured binding
include/xieite/trait/is_unbounded_array.hpp,trait,is_unbounded_array.hpp,Documented,Concept for unbounded array types,<type_traits>,Low,Verified,Wrapper for std::is_unbounded_array_v
include/xieite/trait/is_union.hpp,trait,is_union.hpp,Documented,Type classification concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_union_v
include/xieite/trait/is_unscoped_enum.hpp,trait,is_unscoped_enum.hpp,Completed,Unscoped enum detection,is_enum is_scoped_enum negation,Medium,Verified,Enum that is not scoped (traditional enum)
include/xieite/trait/is_unsigned.hpp,trait,is_unsigned.hpp,Completed,Unsigned integer concept (excluding bool),unsigned_integral same_as rm_cv,Medium,Verified,Unsigned integral concept with bool exclusion
include/xieite/trait/is_v.hpp,trait,is_v.hpp,Completed,Volatile qualification detection (reference-aware),is_volatile_v rm_ref,Medium,Verified,Strips references before checking volatile qualification
include/xieite/trait/is_v_referent.hpp,trait,is_v_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns,High,Verified,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_variadic_referent.hpp,trait,is_variadic_referent.hpp,Completed,Referent property detection concept for function types,rm_cvref.hpp | template specialization patterns,High,Verified,Documented in concepts.md - Referent Detection Concepts section
include/xieite/trait/is_view.hpp,trait,is_view.hpp,Documented,,,,Verified,
include/xieite/trait/is_viewable_range.hpp,trait,is_viewable_range.hpp,Completed,Viewable range with value type constraint,ranges is_satisfied,Medium,Verified,Extends std::viewable_range with lambda predicate
include/xieite/trait/is_vlref.hpp,trait,is_vlref.hpp,Completed,Volatile lvalue reference detection,is_v is_lref,Low,Verified,Composition of volatile and lvalue reference concepts
include/xieite/trait/is_void.hpp,trait,is_void.hpp,Documented,Type classification concept,std::type_traits,Low,Verified,C++20 concept wrapper around std::is_void_v
include/xieite/trait/is_vref.hpp,trait,is_vref.hpp,Completed,Volatile reference (any reference) detection,is_v is_ref,Low,Verified,Composition of volatile and any reference concepts
include/xieite/trait/is_vrref.hpp,trait,is_vrref.hpp,Completed,Volatile rvalue reference detection,is_v is_rref,Low,Verified,Composition of volatile and rvalue reference concepts
include/xieite/trait/is_wide_char.hpp,trait,is_wide_char.hpp,Documented,Character type concept,Multiple,Low,Verified,Detects wide character types (char16_t|char32_t|wchar_t)
include/xieite/trait/maybe_base.hpp,trait,maybe_base.hpp,Completed,Conditional base class inheritance,conditional_t dummy,Medium,Verified,Used for optional feature inheritance patterns
include/xieite/trait/maybe_ref.hpp,trait,maybe_ref.hpp,Completed,Optimal parameter passing strategy,conditional_t sizeof trivially_copyable_v,Medium,Verified,Automatically selects value vs const reference based on size and triviality
include/xieite/trait/rm_c.hpp,trait,rm_c.hpp,Completed,Remove const qualifier type modification utility,<type_traits>,Low,Verified,Reference-aware const removal wrapping std::remove_const_t
include/xieite/trait/rm_c_referent.hpp,trait,rm_c_referent.hpp,Completed,Remove const from reference referent type modification utility,None,Medium,Verified,Reference-aware const removal from what reference points to
